cycle_days,date,rebalance_date,ticker,weight
7,2025-09-06,2025-09-01,CBK,0.06014292053306354
7,2025-09-06,2025-09-01,AQT,0.050595817528645004
7,2025-09-06,2025-09-01,SAFE,6.938893903906834e-18
7,2025-09-06,2025-09-01,GLM,6.938893903906834e-18
7,2025-09-06,2025-09-01,PEPE,6.938893903906834e-18
7,2025-09-06,2025-09-01,BONK,6.938893903906834e-18
7,2025-09-06,2025-09-01,WAVES,0.04135298793009686
7,2025-09-06,2025-09-01,MASK,6.938893903906834e-18
7,2025-09-06,2025-09-01,ATH,6.938893903906834e-18
7,2025-09-06,2025-09-01,TOKAMAK,0.08514271274532342
7,2025-09-06,2025-09-01,CARV,6.938893903906834e-18
7,2025-09-06,2025-09-01,MEW,6.938893903906834e-18
7,2025-09-06,2025-09-01,MNT,0.01922162018871606
7,2025-09-06,2025-09-01,PYTH,6.938893903906834e-18
7,2025-09-06,2025-09-01,SONIC,6.938893903906834e-18
7,2025-09-06,2025-09-01,GAS,0.023176674639432415
7,2025-09-06,2025-09-01,AKT,6.938893903906834e-18
7,2025-09-06,2025-09-01,BIGTIME,6.938893903906834e-18
7,2025-09-06,2025-09-01,DRIFT,6.938893903906834e-18
7,2025-09-07,2025-09-01,XRP,0.015452331228691663
7,2025-09-07,2025-09-01,BTC,0.25
7,2025-09-07,2025-09-01,ETH,6.938893903906834e-18
7,2025-09-07,2025-09-01,SOL,6.938893903906834e-18
7,2025-09-07,2025-09-01,DOGE,6.938893903906834e-18
7,2025-09-07,2025-09-01,AERGO,0.02735051913051423
7,2025-09-07,2025-09-01,ADA,6.938893903906834e-18
7,2025-09-07,2025-09-01,AUCTION,6.938893903906834e-18
7,2025-09-07,2025-09-01,ONDO,6.938893903906834e-18
7,2025-09-07,2025-09-01,SUI,6.938893903906834e-18
7,2025-09-07,2025-09-01,VIRTUAL,6.938893903906834e-18
7,2025-09-07,2025-09-01,ARDR,0.09481411691629273
7,2025-09-07,2025-09-01,MOVE,6.938893903906834e-18
7,2025-09-07,2025-09-01,AWE,0.08114661459729454
7,2025-09-07,2025-09-01,XLM,6.938893903906834e-18
7,2025-09-07,2025-09-01,AXS,6.938893903906834e-18
7,2025-09-07,2025-09-01,SNT,0.11319063489281778
7,2025-09-07,2025-09-01,QTUM,6.938893903906834e-18
7,2025-09-07,2025-09-01,ANIME,6.938893903906834e-18
7,2025-09-07,2025-09-01,PUNDIX,6.938893903906834e-18
7,2025-09-07,2025-09-01,ARK,6.938893903906834e-18
7,2025-09-07,2025-09-01,ENS,6.938893903906834e-18
7,2025-09-07,2025-09-01,LINK,6.938893903906834e-18
7,2025-09-07,2025-09-01,CRO,6.938893903906834e-18
7,2025-09-07,2025-09-01,HBAR,6.938893903906834e-18
7,2025-09-07,2025-09-01,VANA,6.938893903906834e-18
7,2025-09-07,2025-09-01,SEI,6.938893903906834e-18
7,2025-09-07,2025-09-01,STRAX,0.1384130496691118
7,2025-09-07,2025-09-01,KNC,6.938893903906834e-18
7,2025-09-07,2025-09-01,ME,6.938893903906834e-18
7,2025-09-07,2025-09-01,SHIB,6.938893903906834e-18
7,2025-09-07,2025-09-01,CBK,0.06014292053306354
7,2025-09-07,2025-09-01,AQT,0.050595817528645004
7,2025-09-07,2025-09-01,SAFE,6.938893903906834e-18
7,2025-09-07,2025-09-01,GLM,6.938893903906834e-18
7,2025-09-07,2025-09-01,PEPE,6.938893903906834e-18
7,2025-09-07,2025-09-01,BONK,6.938893903906834e-18
7,2025-09-07,2025-09-01,WAVES,0.04135298793009686
7,2025-09-07,2025-09-01,MASK,6.938893903906834e-18
7,2025-09-07,2025-09-01,ATH,6.938893903906834e-18
7,2025-09-07,2025-09-01,TOKAMAK,0.08514271274532342
7,2025-09-07,2025-09-01,CARV,6.938893903906834e-18
7,2025-09-07,2025-09-01,MEW,6.938893903906834e-18
7,2025-09-07,2025-09-01,MNT,0.01922162018871606
7,2025-09-07,2025-09-01,PYTH,6.938893903906834e-18
7,2025-09-07,2025-09-01,SONIC,6.938893903906834e-18
7,2025-09-07,2025-09-01,GAS,0.023176674639432415
7,2025-09-07,2025-09-01,AKT,6.938893903906834e-18
7,2025-09-07,2025-09-01,BIGTIME,6.938893903906834e-18
7,2025-09-07,2025-09-01,DRIFT,6.938893903906834e-18
7,2025-10-01,2025-10-01,XRP,0.14320678568251935
7,2025-10-01,2025-10-01,BTC,0.25
7,2025-10-01,2025-10-01,ETH,1.1564823173176084e-18
7,2025-10-01,2025-10-01,SOL,1.1564823173176084e-18
7,2025-10-01,2025-10-01,DOGE,1.1564823173176084e-18
7,2025-10-01,2025-10-01,AERGO,0.03821217767459132
7,2025-10-01,2025-10-01,ADA,1.1564823173176084e-18
7,2025-10-01,2025-10-01,AUCTION,1.1564823173176084e-18
7,2025-10-01,2025-10-01,ONDO,1.1564823173176084e-18
7,2025-10-01,2025-10-01,SUI,1.1564823173176084e-18
7,2025-10-01,2025-10-01,VIRTUAL,1.1564823173176084e-18
7,2025-10-01,2025-10-01,ARDR,0.09419605416772588
7,2025-10-01,2025-10-01,MOVE,1.1564823173176084e-18
7,2025-10-01,2025-10-01,AWE,0.009907865426077547
7,2025-10-01,2025-10-01,XLM,1.1564823173176084e-18
7,2025-10-01,2025-10-01,AXS,1.1564823173176084e-18
7,2025-10-01,2025-10-01,SNT,0.1480703482834617
7,2025-10-01,2025-10-01,QTUM,1.1564823173176084e-18
7,2025-10-01,2025-10-01,ANIME,1.1564823173176084e-18
7,2025-10-01,2025-10-01,PUNDIX,0.00630257661348342
7,2025-10-01,2025-10-01,ARK,1.1564823173176084e-18
7,2025-10-01,2025-10-01,ENS,1.1564823173176084e-18
7,2025-10-01,2025-10-01,LINK,1.1564823173176084e-18
7,2025-10-01,2025-10-01,CRO,1.1564823173176084e-18
7,2025-10-01,2025-10-01,HBAR,1.1564823173176084e-18
7,2025-10-01,2025-10-01,VANA,1.1564823173176084e-18
7,2025-10-01,2025-10-01,SEI,1.1564823173176084e-18
7,2025-10-01,2025-10-01,STRAX,0.11809539205819164
7,2025-10-01,2025-10-01,KNC,1.1564823173176084e-18
7,2025-10-01,2025-10-01,ME,1.1564823173176084e-18
7,2025-10-01,2025-10-01,SHIB,1.1564823173176084e-18
7,2025-10-01,2025-10-01,CBK,1.1564823173176084e-18
7,2025-10-01,2025-10-01,AQT,0.06587518508344843
7,2025-10-01,2025-10-01,SAFE,1.1564823173176084e-18
7,2025-10-01,2025-10-01,GLM,1.1564823173176084e-18
7,2025-10-01,2025-10-01,PEPE,1.1564823173176084e-18
7,2025-10-01,2025-10-01,BONK,1.1564823173176084e-18
7,2025-10-01,2025-10-01,WAVES,0.044951237896235424
7,2025-10-01,2025-10-01,MASK,1.1564823173176084e-18
7,2025-10-01,2025-10-01,ATH,0.0008924216787479289
7,2025-10-01,2025-10-01,TOKAMAK,0.020548929902330638
7,2025-10-01,2025-10-01,CARV,1.1564823173176084e-18
7,2025-10-01,2025-10-01,MEW,1.1564823173176084e-18
7,2025-10-01,2025-10-01,MNT,0.00435056755103692
7,2025-10-01,2025-10-01,PYTH,1.1564823173176084e-18
7,2025-10-01,2025-10-01,SONIC,1.1564823173176084e-18
7,2025-10-01,2025-10-01,GAS,0.055390457982149824
7,2025-10-01,2025-10-01,AKT,1.1564823173176084e-18
7,2025-10-01,2025-10-01,BIGTIME,1.1564823173176084e-18
7,2025-10-01,2025-10-01,DRIFT,1.1564823173176084e-18
7,2025-10-02,2025-10-01,XRP,0.14320678568251935
7,2025-10-02,2025-10-01,BTC,0.25
7,2025-10-02,2025-10-01,ETH,1.1564823173176084e-18
7,2025-10-02,2025-10-01,SOL,1.1564823173176084e-18
7,2025-10-02,2025-10-01,DOGE,1.1564823173176084e-18
7,2025-10-02,2025-10-01,AERGO,0.03821217767459132
7,2025-10-02,2025-10-01,ADA,1.1564823173176084e-18
7,2025-10-02,2025-10-01,AUCTION,1.1564823173176084e-18
7,2025-10-02,2025-10-01,ONDO,1.1564823173176084e-18
7,2025-10-02,2025-10-01,SUI,1.1564823173176084e-18
7,2025-10-02,2025-10-01,VIRTUAL,1.1564823173176084e-18
7,2025-10-02,2025-10-01,ARDR,0.09419605416772588
7,2025-10-02,2025-10-01,MOVE,1.1564823173176084e-18
7,2025-10-02,2025-10-01,AWE,0.009907865426077547
7,2025-10-02,2025-10-01,XLM,1.1564823173176084e-18
7,2025-10-02,2025-10-01,AXS,1.1564823173176084e-18
7,2025-10-02,2025-10-01,SNT,0.1480703482834617
7,2025-10-02,2025-10-01,QTUM,1.1564823173176084e-18
7,2025-10-02,2025-10-01,ANIME,1.1564823173176084e-18
7,2025-10-02,2025-10-01,PUNDIX,0.00630257661348342
7,2025-10-02,2025-10-01,ARK,1.1564823173176084e-18
7,2025-10-02,2025-10-01,ENS,1.1564823173176084e-18
7,2025-10-02,2025-10-01,LINK,1.1564823173176084e-18
7,2025-10-02,2025-10-01,CRO,1.1564823173176084e-18
7,2025-10-02,2025-10-01,HBAR,1.1564823173176084e-18
7,2025-10-02,2025-10-01,VANA,1.1564823173176084e-18
7,2025-10-02,2025-10-01,SEI,1.1564823173176084e-18
7,2025-10-02,2025-10-01,STRAX,0.11809539205819164
7,2025-10-02,2025-10-01,KNC,1.1564823173176084e-18
7,2025-10-02,2025-10-01,ME,1.1564823173176084e-18
7,2025-10-02,2025-10-01,SHIB,1.1564823173176084e-18
7,2025-10-02,2025-10-01,CBK,1.1564823173176084e-18
7,2025-10-02,2025-10-01,AQT,0.06587518508344843
7,2025-10-02,2025-10-01,SAFE,1.1564823173176084e-18
7,2025-10-02,2025-10-01,GLM,1.1564823173176084e-18
7,2025-10-02,2025-10-01,PEPE,1.1564823173176084e-18
7,2025-10-02,2025-10-01,BONK,1.1564823173176084e-18
7,2025-10-02,2025-10-01,WAVES,0.044951237896235424
7,2025-10-02,2025-10-01,MASK,1.1564823173176084e-18
7,2025-10-02,2025-10-01,ATH,0.0008924216787479289
7,2025-10-02,2025-10-01,TOKAMAK,0.020548929902330638
7,2025-10-02,2025-10-01,CARV,1.1564823173176084e-18
7,2025-10-02,2025-10-01,MEW,1.1564823173176084e-18
7,2025-10-02,2025-10-01,MNT,0.00435056755103692
7,2025-10-02,2025-10-01,PYTH,1.1564823173176084e-18
7,2025-10-02,2025-10-01,SONIC,1.1564823173176084e-18
7,2025-10-02,2025-10-01,GAS,0.055390457982149824
7,2025-10-02,2025-10-01,AKT,1.1564823173176084e-18
7,2025-10-02,2025-10-01,BIGTIME,1.1564823173176084e-18
7,2025-10-02,2025-10-01,DRIFT,1.1564823173176084e-18
7,2025-10-03,2025-10-01,XRP,0.14320678568251935
7,2025-10-03,2025-10-01,BTC,0.25
7,2025-10-03,2025-10-01,ETH,1.1564823173176084e-18
7,2025-10-03,2025-10-01,SOL,1.1564823173176084e-18
7,2025-10-03,2025-10-01,DOGE,1.1564823173176084e-18
7,2025-10-03,2025-10-01,AERGO,0.03821217767459132
7,2025-10-03,2025-10-01,ADA,1.1564823173176084e-18
7,2025-10-03,2025-10-01,AUCTION,1.1564823173176084e-18
7,2025-10-03,2025-10-01,ONDO,1.1564823173176084e-18
7,2025-10-03,2025-10-01,SUI,1.1564823173176084e-18
7,2025-10-03,2025-10-01,VIRTUAL,1.1564823173176084e-18
7,2025-10-03,2025-10-01,ARDR,0.09419605416772588
7,2025-10-03,2025-10-01,MOVE,1.1564823173176084e-18
7,2025-10-03,2025-10-01,AWE,0.009907865426077547
7,2025-10-03,2025-10-01,XLM,1.1564823173176084e-18
7,2025-10-03,2025-10-01,AXS,1.1564823173176084e-18
7,2025-10-03,2025-10-01,SNT,0.1480703482834617
7,2025-10-03,2025-10-01,QTUM,1.1564823173176084e-18
7,2025-10-03,2025-10-01,ANIME,1.1564823173176084e-18
7,2025-10-03,2025-10-01,PUNDIX,0.00630257661348342
7,2025-10-03,2025-10-01,ARK,1.1564823173176084e-18
7,2025-10-03,2025-10-01,ENS,1.1564823173176084e-18
7,2025-10-03,2025-10-01,LINK,1.1564823173176084e-18
7,2025-10-03,2025-10-01,CRO,1.1564823173176084e-18
7,2025-10-03,2025-10-01,HBAR,1.1564823173176084e-18
7,2025-10-03,2025-10-01,VANA,1.1564823173176084e-18
7,2025-10-03,2025-10-01,SEI,1.1564823173176084e-18
7,2025-10-03,2025-10-01,STRAX,0.11809539205819164
7,2025-10-03,2025-10-01,KNC,1.1564823173176084e-18
7,2025-10-03,2025-10-01,ME,1.1564823173176084e-18
7,2025-10-03,2025-10-01,SHIB,1.1564823173176084e-18
7,2025-10-03,2025-10-01,CBK,1.1564823173176084e-18
7,2025-10-03,2025-10-01,AQT,0.06587518508344843
7,2025-10-03,2025-10-01,SAFE,1.1564823173176084e-18
7,2025-10-03,2025-10-01,GLM,1.1564823173176084e-18
7,2025-10-03,2025-10-01,PEPE,1.1564823173176084e-18
7,2025-10-03,2025-10-01,BONK,1.1564823173176084e-18
7,2025-10-03,2025-10-01,WAVES,0.044951237896235424
7,2025-10-03,2025-10-01,MASK,1.1564823173176084e-18
7,2025-10-03,2025-10-01,ATH,0.0008924216787479289
7,2025-10-03,2025-10-01,TOKAMAK,0.020548929902330638
7,2025-10-03,2025-10-01,CARV,1.1564823173176084e-18
7,2025-10-03,2025-10-01,MEW,1.1564823173176084e-18
7,2025-10-03,2025-10-01,MNT,0.00435056755103692
7,2025-10-03,2025-10-01,PYTH,1.1564823173176084e-18
7,2025-10-03,2025-10-01,SONIC,1.1564823173176084e-18
7,2025-10-03,2025-10-01,GAS,0.055390457982149824
7,2025-10-03,2025-10-01,AKT,1.1564823173176084e-18
7,2025-10-03,2025-10-01,BIGTIME,1.1564823173176084e-18
7,2025-10-03,2025-10-01,DRIFT,1.1564823173176084e-18
7,2025-10-04,2025-10-01,XRP,0.14320678568251935
7,2025-10-04,2025-10-01,BTC,0.25
7,2025-10-04,2025-10-01,ETH,1.1564823173176084e-18
7,2025-10-04,2025-10-01,SOL,1.1564823173176084e-18
7,2025-10-04,2025-10-01,DOGE,1.1564823173176084e-18
7,2025-10-04,2025-10-01,AERGO,0.03821217767459132
7,2025-10-04,2025-10-01,ADA,1.1564823173176084e-18
7,2025-10-04,2025-10-01,AUCTION,1.1564823173176084e-18
7,2025-10-04,2025-10-01,ONDO,1.1564823173176084e-18
7,2025-10-04,2025-10-01,SUI,1.1564823173176084e-18
7,2025-10-04,2025-10-01,VIRTUAL,1.1564823173176084e-18
7,2025-10-04,2025-10-01,ARDR,0.09419605416772588
7,2025-10-04,2025-10-01,MOVE,1.1564823173176084e-18
7,2025-10-04,2025-10-01,AWE,0.009907865426077547
7,2025-10-04,2025-10-01,XLM,1.1564823173176084e-18
7,2025-10-04,2025-10-01,AXS,1.1564823173176084e-18
7,2025-10-04,2025-10-01,SNT,0.1480703482834617
7,2025-10-04,2025-10-01,QTUM,1.1564823173176084e-18
7,2025-10-04,2025-10-01,ANIME,1.1564823173176084e-18
7,2025-10-04,2025-10-01,PUNDIX,0.00630257661348342
7,2025-10-04,2025-10-01,ARK,1.1564823173176084e-18
7,2025-10-04,2025-10-01,ENS,1.1564823173176084e-18
7,2025-10-04,2025-10-01,LINK,1.1564823173176084e-18
7,2025-10-04,2025-10-01,CRO,1.1564823173176084e-18
7,2025-10-04,2025-10-01,HBAR,1.1564823173176084e-18
7,2025-10-04,2025-10-01,VANA,1.1564823173176084e-18
7,2025-10-04,2025-10-01,SEI,1.1564823173176084e-18
7,2025-10-04,2025-10-01,STRAX,0.11809539205819164
7,2025-10-04,2025-10-01,KNC,1.1564823173176084e-18
7,2025-10-04,2025-10-01,ME,1.1564823173176084e-18
7,2025-10-04,2025-10-01,SHIB,1.1564823173176084e-18
7,2025-10-04,2025-10-01,CBK,1.1564823173176084e-18
7,2025-10-04,2025-10-01,AQT,0.06587518508344843
7,2025-10-04,2025-10-01,SAFE,1.1564823173176084e-18
7,2025-10-04,2025-10-01,GLM,1.1564823173176084e-18
7,2025-10-04,2025-10-01,PEPE,1.1564823173176084e-18
7,2025-10-04,2025-10-01,BONK,1.1564823173176084e-18
7,2025-10-04,2025-10-01,WAVES,0.044951237896235424
7,2025-10-04,2025-10-01,MASK,1.1564823173176084e-18
7,2025-10-04,2025-10-01,ATH,0.0008924216787479289
7,2025-10-04,2025-10-01,TOKAMAK,0.020548929902330638
7,2025-10-04,2025-10-01,CARV,1.1564823173176084e-18
7,2025-10-04,2025-10-01,MEW,1.1564823173176084e-18
7,2025-10-04,2025-10-01,MNT,0.00435056755103692
7,2025-10-04,2025-10-01,PYTH,1.1564823173176084e-18
7,2025-10-04,2025-10-01,SONIC,1.1564823173176084e-18
7,2025-10-04,2025-10-01,GAS,0.055390457982149824
7,2025-10-04,2025-10-01,AKT,1.1564823173176084e-18
7,2025-10-04,2025-10-01,BIGTIME,1.1564823173176084e-18
7,2025-10-04,2025-10-01,DRIFT,1.1564823173176084e-18
7,2025-10-05,2025-10-01,XRP,0.14320678568251935
7,2025-10-05,2025-10-01,BTC,0.25
7,2025-10-05,2025-10-01,ETH,1.1564823173176084e-18
7,2025-10-05,2025-10-01,SOL,1.1564823173176084e-18
7,2025-10-05,2025-10-01,DOGE,1.1564823173176084e-18
7,2025-10-05,2025-10-01,AERGO,0.03821217767459132
7,2025-10-05,2025-10-01,ADA,1.1564823173176084e-18
7,2025-10-05,2025-10-01,AUCTION,1.1564823173176084e-18
7,2025-10-05,2025-10-01,ONDO,1.1564823173176084e-18
7,2025-10-05,2025-10-01,SUI,1.1564823173176084e-18
7,2025-10-05,2025-10-01,VIRTUAL,1.1564823173176084e-18
7,2025-10-05,2025-10-01,ARDR,0.09419605416772588
7,2025-10-05,2025-10-01,MOVE,1.1564823173176084e-18
7,2025-10-05,2025-10-01,AWE,0.009907865426077547
7,2025-10-05,2025-10-01,XLM,1.1564823173176084e-18
7,2025-10-05,2025-10-01,AXS,1.1564823173176084e-18
7,2025-10-05,2025-10-01,SNT,0.1480703482834617
7,2025-10-05,2025-10-01,QTUM,1.1564823173176084e-18
7,2025-10-05,2025-10-01,ANIME,1.1564823173176084e-18
7,2025-10-05,2025-10-01,PUNDIX,0.00630257661348342
7,2025-10-05,2025-10-01,ARK,1.1564823173176084e-18
7,2025-10-05,2025-10-01,ENS,1.1564823173176084e-18
7,2025-10-05,2025-10-01,LINK,1.1564823173176084e-18
7,2025-10-05,2025-10-01,CRO,1.1564823173176084e-18
7,2025-10-05,2025-10-01,HBAR,1.1564823173176084e-18
7,2025-10-05,2025-10-01,VANA,1.1564823173176084e-18
7,2025-10-05,2025-10-01,SEI,1.1564823173176084e-18
7,2025-10-05,2025-10-01,STRAX,0.11809539205819164
7,2025-10-05,2025-10-01,KNC,1.1564823173176084e-18
7,2025-10-05,2025-10-01,ME,1.1564823173176084e-18
7,2025-10-05,2025-10-01,SHIB,1.1564823173176084e-18
7,2025-10-05,2025-10-01,CBK,1.1564823173176084e-18
7,2025-10-05,2025-10-01,AQT,0.06587518508344843
7,2025-10-05,2025-10-01,SAFE,1.1564823173176084e-18
7,2025-10-05,2025-10-01,GLM,1.1564823173176084e-18
7,2025-10-05,2025-10-01,PEPE,1.1564823173176084e-18
7,2025-10-05,2025-10-01,BONK,1.1564823173176084e-18
7,2025-10-05,2025-10-01,WAVES,0.044951237896235424
7,2025-10-05,2025-10-01,MASK,1.1564823173176084e-18
7,2025-10-05,2025-10-01,ATH,0.0008924216787479289
7,2025-10-05,2025-10-01,TOKAMAK,0.020548929902330638
7,2025-10-05,2025-10-01,CARV,1.1564823173176084e-18
7,2025-10-05,2025-10-01,MEW,1.1564823173176084e-18
7,2025-10-05,2025-10-01,MNT,0.00435056755103692
7,2025-10-05,2025-10-01,PYTH,1.1564823173176084e-18
7,2025-10-05,2025-10-01,SONIC,1.1564823173176084e-18
7,2025-10-05,2025-10-01,GAS,0.055390457982149824
7,2025-10-05,2025-10-01,AKT,1.1564823173176084e-18
7,2025-10-05,2025-10-01,BIGTIME,1.1564823173176084e-18
7,2025-10-05,2025-10-01,DRIFT,1.1564823173176084e-18
7,2025-10-06,2025-10-01,XRP,0.14320678568251935
7,2025-10-06,2025-10-01,BTC,0.25
7,2025-10-06,2025-10-01,ETH,1.1564823173176084e-18
7,2025-10-06,2025-10-01,SOL,1.1564823173176084e-18
7,2025-10-06,2025-10-01,DOGE,1.1564823173176084e-18
7,2025-10-06,2025-10-01,AERGO,0.03821217767459132
7,2025-10-06,2025-10-01,ADA,1.1564823173176084e-18
7,2025-10-06,2025-10-01,AUCTION,1.1564823173176084e-18
7,2025-10-06,2025-10-01,ONDO,1.1564823173176084e-18
7,2025-10-06,2025-10-01,SUI,1.1564823173176084e-18
7,2025-10-06,2025-10-01,VIRTUAL,1.1564823173176084e-18
7,2025-10-06,2025-10-01,ARDR,0.09419605416772588
7,2025-10-06,2025-10-01,MOVE,1.1564823173176084e-18
7,2025-10-06,2025-10-01,AWE,0.009907865426077547
7,2025-10-06,2025-10-01,XLM,1.1564823173176084e-18
7,2025-10-06,2025-10-01,AXS,1.1564823173176084e-18
7,2025-10-06,2025-10-01,SNT,0.1480703482834617
7,2025-10-06,2025-10-01,QTUM,1.1564823173176084e-18
7,2025-10-06,2025-10-01,ANIME,1.1564823173176084e-18
7,2025-10-06,2025-10-01,PUNDIX,0.00630257661348342
7,2025-10-06,2025-10-01,ARK,1.1564823173176084e-18
7,2025-10-06,2025-10-01,ENS,1.1564823173176084e-18
7,2025-10-06,2025-10-01,LINK,1.1564823173176084e-18
7,2025-10-06,2025-10-01,CRO,1.1564823173176084e-18
7,2025-10-06,2025-10-01,HBAR,1.1564823173176084e-18
7,2025-10-06,2025-10-01,VANA,1.1564823173176084e-18
7,2025-10-06,2025-10-01,SEI,1.1564823173176084e-18
7,2025-10-06,2025-10-01,STRAX,0.11809539205819164
7,2025-10-06,2025-10-01,KNC,1.1564823173176084e-18
7,2025-10-06,2025-10-01,ME,1.1564823173176084e-18
7,2025-10-06,2025-10-01,SHIB,1.1564823173176084e-18
7,2025-10-06,2025-10-01,CBK,1.1564823173176084e-18
7,2025-10-06,2025-10-01,AQT,0.06587518508344843
7,2025-10-06,2025-10-01,SAFE,1.1564823173176084e-18
7,2025-10-06,2025-10-01,GLM,1.1564823173176084e-18
7,2025-10-06,2025-10-01,PEPE,1.1564823173176084e-18
7,2025-10-06,2025-10-01,BONK,1.1564823173176084e-18
7,2025-10-06,2025-10-01,WAVES,0.044951237896235424
7,2025-10-06,2025-10-01,MASK,1.1564823173176084e-18
7,2025-10-06,2025-10-01,ATH,0.0008924216787479289
7,2025-10-06,2025-10-01,TOKAMAK,0.020548929902330638
7,2025-10-06,2025-10-01,CARV,1.1564823173176084e-18
7,2025-10-06,2025-10-01,MEW,1.1564823173176084e-18
7,2025-10-06,2025-10-01,MNT,0.00435056755103692
7,2025-10-06,2025-10-01,PYTH,1.1564823173176084e-18
7,2025-10-06,2025-10-01,SONIC,1.1564823173176084e-18
7,2025-10-06,2025-10-01,GAS,0.055390457982149824
7,2025-10-06,2025-10-01,AKT,1.1564823173176084e-18
7,2025-10-06,2025-10-01,BIGTIME,1.1564823173176084e-18
7,2025-10-06,2025-10-01,DRIFT,1.1564823173176084e-18
7,2025-10-07,2025-10-01,XRP,0.14320678568251935
7,2025-10-07,2025-10-01,BTC,0.25
7,2025-10-07,2025-10-01,ETH,1.1564823173176084e-18
7,2025-10-07,2025-10-01,SOL,1.1564823173176084e-18
7,2025-10-07,2025-10-01,DOGE,1.1564823173176084e-18
7,2025-10-07,2025-10-01,AERGO,0.03821217767459132
7,2025-10-07,2025-10-01,ADA,1.1564823173176084e-18
7,2025-10-07,2025-10-01,AUCTION,1.1564823173176084e-18
7,2025-10-07,2025-10-01,ONDO,1.1564823173176084e-18
7,2025-10-07,2025-10-01,SUI,1.1564823173176084e-18
7,2025-10-07,2025-10-01,VIRTUAL,1.1564823173176084e-18
7,2025-10-07,2025-10-01,ARDR,0.09419605416772588
7,2025-10-07,2025-10-01,MOVE,1.1564823173176084e-18
7,2025-10-07,2025-10-01,AWE,0.009907865426077547
7,2025-10-07,2025-10-01,XLM,1.1564823173176084e-18
7,2025-10-07,2025-10-01,AXS,1.1564823173176084e-18
7,2025-10-07,2025-10-01,SNT,0.1480703482834617
7,2025-10-07,2025-10-01,QTUM,1.1564823173176084e-18
7,2025-10-07,2025-10-01,ANIME,1.1564823173176084e-18
7,2025-10-07,2025-10-01,PUNDIX,0.00630257661348342
7,2025-10-07,2025-10-01,ARK,1.1564823173176084e-18
7,2025-10-07,2025-10-01,ENS,1.1564823173176084e-18
7,2025-10-07,2025-10-01,LINK,1.1564823173176084e-18
7,2025-10-07,2025-10-01,CRO,1.1564823173176084e-18
7,2025-10-07,2025-10-01,HBAR,1.1564823173176084e-18
7,2025-10-07,2025-10-01,VANA,1.1564823173176084e-18
7,2025-10-07,2025-10-01,SEI,1.1564823173176084e-18
7,2025-10-07,2025-10-01,STRAX,0.11809539205819164
7,2025-10-07,2025-10-01,KNC,1.1564823173176084e-18
7,2025-10-07,2025-10-01,ME,1.1564823173176084e-18
7,2025-10-07,2025-10-01,SHIB,1.1564823173176084e-18
7,2025-10-07,2025-10-01,CBK,1.1564823173176084e-18
7,2025-10-07,2025-10-01,AQT,0.06587518508344843
7,2025-10-07,2025-10-01,SAFE,1.1564823173176084e-18
7,2025-10-07,2025-10-01,GLM,1.1564823173176084e-18
7,2025-10-07,2025-10-01,PEPE,1.1564823173176084e-18
7,2025-10-07,2025-10-01,BONK,1.1564823173176084e-18
7,2025-10-07,2025-10-01,WAVES,0.044951237896235424
7,2025-10-07,2025-10-01,MASK,1.1564823173176084e-18
7,2025-10-07,2025-10-01,ATH,0.0008924216787479289
7,2025-10-07,2025-10-01,TOKAMAK,0.020548929902330638
7,2025-10-07,2025-10-01,CARV,1.1564823173176084e-18
7,2025-10-07,2025-10-01,MEW,1.1564823173176084e-18
7,2025-10-07,2025-10-01,MNT,0.00435056755103692
7,2025-10-07,2025-10-01,PYTH,1.1564823173176084e-18
7,2025-10-07,2025-10-01,SONIC,1.1564823173176084e-18
7,2025-10-07,2025-10-01,GAS,0.055390457982149824
7,2025-10-07,2025-10-01,AKT,1.1564823173176084e-18
7,2025-10-07,2025-10-01,BIGTIME,1.1564823173176084e-18
7,2025-10-07,2025-10-01,DRIFT,1.1564823173176084e-18
7,2025-11-01,2025-11-01,XRP,0.03863795882481627
7,2025-11-01,2025-11-01,BTC,0.25
7,2025-11-01,2025-11-01,ETH,0.03260630627977402
7,2025-11-01,2025-11-01,SOL,5.782411586588042e-19
7,2025-11-01,2025-11-01,DOGE,5.782411586588042e-19
7,2025-11-01,2025-11-01,AERGO,5.782411586588042e-19
7,2025-11-01,2025-11-01,ADA,5.782411586588042e-19
7,2025-11-01,2025-11-01,AUCTION,5.782411586588042e-19
7,2025-11-01,2025-11-01,ONDO,5.782411586588042e-19
7,2025-11-01,2025-11-01,SUI,5.782411586588042e-19
7,2025-11-01,2025-11-01,VIRTUAL,5.782411586588042e-19
7,2025-11-01,2025-11-01,ARDR,0.12130814791914861
7,2025-11-01,2025-11-01,MOVE,5.782411586588042e-19
7,2025-11-01,2025-11-01,AWE,5.782411586588042e-19
7,2025-11-01,2025-11-01,XLM,5.782411586588042e-19
7,2025-11-01,2025-11-01,AXS,5.782411586588042e-19
7,2025-11-01,2025-11-01,SNT,0.03228601696085861
7,2025-11-01,2025-11-01,QTUM,5.782411586588042e-19
7,2025-11-01,2025-11-01,ANIME,5.782411586588042e-19
7,2025-11-01,2025-11-01,PUNDIX,5.782411586588042e-19
7,2025-11-01,2025-11-01,ARK,5.782411586588042e-19
7,2025-11-01,2025-11-01,ENS,5.782411586588042e-19
7,2025-11-01,2025-11-01,LINK,5.782411586588042e-19
